Company,Year,Quarter,Sentence,Sentiment,Score,Topic 1,Topic 2,Keyword
Tyson Foods,2019,Q2,prices have strengthened as we've moved through Q3 and into Q3 .,neutral,0.9879441261291504,Pricing,Null,prices Q3 Q3
Tyson Foods,2019,Q2,"in this quarter versus last year, we had a gain in our mark-to-market hedging on grains .",neutral,0.9944889545440674,Null,Null,quarter versus gain mark-to-market grains last year
Tyson Foods,2019,Q2,"TYSON FOODS, INC. has done acquisitions with keystone and pending Brazil Foods .",positive,0.9061925411224365,Acquisition,Null,TYSON FOODS INC. acquisitions keystone Brazil Foods
Tyson Foods,2019,Q2,"noel white president, CEO & director: domestically, it's a very stable business .",neutral,0.8976420760154724,Null,Null,CEO director stable business noel white president
Tyson Foods,2019,Q2,"on the international basis, it solidifies the position that we have in china .",neutral,0.6406168341636658,Null,Null,solidifies position china international basis
Tyson Foods,2019,Q2,"noel white is the president, CEO & director of the beef business .",positive,0.9944592714309692,Null,Null,noel president CEO director beef business
Tyson Foods,2019,Q2,he says the business has evolved over the last 10 years or so .,positive,0.8579363226890564,Null,Null,business years
Tyson Foods,2019,Q2,"white: ""we're looking for unique characteristics in some of the cattle""",positive,0.9936938881874084,Null,Null,cattle unique characteristics
Tyson Foods,2019,Q2,there's no plan to switch back to producing more leg quarters and exporting them in the market .,positive,0.9924485683441162,Null,Null,plan switch leg quarters market
Tyson Foods,2019,Q2,"TYSON FOODS, INC. has decreased the amount of total product that it is exporting .",negative,0.9821826815605164,Null,Null,TYSON FOODS INC. amount of total product
Tyson Foods,2019,Q2,there is greater value in satisfying domestic demand than producing leg quarter for export .,neutral,0.5213905572891235,Null,Null,value domestic demand leg quarter quarter for export
Tyson Foods,2019,Q2,"with the increase in export demands, it will affect all proteins in the u.s. and on a global basis .",positive,0.8044264316558838,Null,Null,demands affect proteins u.s. global basis increase in export
Tyson Foods,2019,Q2,"a year ago, we saw lots of beef features planned for grilling season .",positive,0.9904375672340393,Null,Null,year saw lots beef season features planned
Tyson Foods,2019,Q2,"this year, there seems to be more poultry planned than what there was last year .",positive,0.9505817294120789,Null,Null,poultry planned last year
Tyson Foods,2019,Q2,"TYSON FOODS, INC. is tempering its margin expectations for fiscal '19 .",neutral,0.848612904548645,Null,Null,TYSON FOODS INC. margin expectations '19
Tyson Foods,2019,Q2,"the company is a little more bullish than what we were on beef, pork and chicken .",neutral,0.6272580027580261,Null,Null,company beef pork chicken
Tyson Foods,2019,Q2,"a tad bit of a surprise, but noel white says it's the first half of the year .",positive,0.9922566413879395,Null,Null,tad bit surprise noel half year
Tyson Foods,2019,Q2,"noel white president, CEO & director Yes, both are on track .",positive,0.9015758633613586,Null,Null,CEO director track noel white president
Tyson Foods,2019,Q2,construction is proceeding as planned.,positive,0.9930294156074524,Null,Null,construction
Tyson Foods,2019,Q2,there's not many delays.,positive,0.9938556551933289,Null,Null,many delays
Tyson Foods,2019,Q2,it's on budget .,positive,0.9924088716506958,Null,Null,budget
Tyson Foods,2019,Q2,"""we do track that internally.",positive,0.9925606846809387,Null,Null,track
Tyson Foods,2019,Q2,"we don't talk about it externally,"" white says .",positive,0.9954215884208679,Null,Null,talk
Tyson Foods,2019,Q2,there's nobody that knows exactly how many hogs are affected by the disease .,positive,0.9840450286865234,Null,Null,nobody knows disease many hogs
Tyson Foods,2019,Q2,"if anyone does know, it might be TYSON FOODS, Inc.",positive,0.9930506944656372,Null,Null,anyone TYSON FOODS Inc
Tyson Foods,2019,Q2,there hasn't been much of a lag ever in timing on pork and hog prices .,positive,0.889430820941925,Pricing,Null,lag timing pork hog prices
Tyson Foods,2019,Q2,"by the end of Q3, Q4, it should be pretty well priced into the market .",positive,0.7475840449333191,Pricing,Null,end Q3 Q4 market
Tyson Foods,2019,Q2,"on the prepared side, the team has already started to go out to the market with some price increases .",neutral,0.8442498445510864,Pricing,Null,team market price increases prepared side
Tyson Foods,2019,Q2,"if commodity chicken prices were to rise by 10% tomorrow, how long would that take to pass through?",positive,0.9525579214096069,Pricing,Commodities,commodity chicken rise % tomorrow pass prices were
Tyson Foods,2019,Q2,"noel white president, CEO & director Jeremy: we have many, many different types of pricing models .",positive,0.9935169219970703,Pricing,Null,CEO director Jeremy pricing models different types noel white president
Tyson Foods,2019,Q2,he says we're looking for a more stable earnings stream so we don't have volatility .,positive,0.8844346404075623,Null,Null,stream volatility stable earnings
Tyson Foods,2019,Q2,"noel white is president, CEO & director of TYSON FOODS, Inc. ractopamine-free product is an offering that we make into the market for domestic as well as international use .",positive,0.9927969574928284,Null,Null,noel president CEO director TYSON FOODS Inc. offering market ractopamine-free product international use
Tyson Foods,2019,Q2,we will balance that with the domestic customer base that we've serviced for many years and plan to continue to service .,neutral,0.6686318516731262,Null,Null,balance plan continue service many years domestic customer base
Tyson Foods,2019,Q2,"noel white president, CEO & director: we're disappointed that it went this far .",negative,0.9694318175315857,Null,Null,CEO director noel white president
Tyson Foods,2019,Q2,"he says there's a real risk that, that could take place in the u.s. if it came here, it would be a major problem, but there hasn't seemed to be much talk about that .",positive,0.9835688471794128,Null,Null,place u.s. real risk major problem much talk
Tyson Foods,2019,Q2,piper jaffray: we don't want to make any comments on pending lawsuits .,positive,0.9832047820091248,Null,Null,piper jaffray want comments lawsuits
Tyson Foods,2019,Q2,african swine fever has spread rapidly in the course of the last 12 months .,neutral,0.6655562520027161,Null,Null,spread course months african swine fever
Tyson Foods,2019,Q2,there is a distinct possibility it could come to the united states .,positive,0.9940224289894104,Null,Null,distinct possibility united states
Tyson Foods,2019,Q2,"grain, particularly meal, could start becoming a tailwind maybe fourth quarter .",negative,0.9542960524559021,Null,Null,grain meal start tailwind fourth quarter
Tyson Foods,2019,Q2,grain prices over Q2 were slightly higher than the same quarter last year .,neutral,0.993362307548523,Pricing,Null,grain prices Q2 were same quarter last year
Tyson Foods,2019,Q2,how those play out into the future will depend a little bit on the grain prices themselves .,positive,0.9918665289878845,Pricing,Null,play future depend grain prices little bit
Tyson Foods,2019,Q2,hedging is designed to take the volatility out of the grains that we use in our business .,positive,0.9906483292579651,Null,Null,volatility grains use business
Tyson Foods,2019,Q2,"noel white president, CEO & director: ""we're just entering a sort of trading game"" there are no structural issues with your chicken business, he says .",positive,0.9856082201004028,Null,Null,CEO director game chicken business structural issues noel white president sort of trading
Tyson Foods,2019,Q2,there are a few specific plants that are not performing at levels that we would want .,positive,0.5738227963447571,Null,Null,levels want few specific specific plants
Tyson Foods,2019,Q2,global demand continues to be extraordinarily strong .,neutral,0.9940420985221863,Null,Null,global demand
Tyson Foods,2019,Q2,we are at breakeven or better at this point .,neutral,0.6670331954956055,Null,Null,point
Tyson Foods,2019,Q2,"historically, that was a segment that did not make money .",positive,0.9902122616767883,Null,Null,segment money
Tyson Foods,2019,Q2,"noel white is president, CEO & director of international .",positive,0.994472324848175,Null,Null,noel president CEO director
Tyson Foods,2019,Q2,he says chicken margins have improved despite african swine fever impact .,neutral,0.9933575987815857,Null,Null,chicken margins african swine fever swine fever impact
Tyson Foods,2019,Q2,"white: ""as an alternative, beef prices are significantly higher than what they were a year ago""",neutral,0.9901844263076782,Pricing,Null,alternative beef prices year
Tyson Foods,2019,Q2,"noel white, president & chief executive officer, welcomes you to the conference call .",positive,0.989803671836853,Null,Null,noel president welcomes conference call chief executive officer
Tyson Foods,2019,Q2,he will be speaking at the BMO conference next week and at our Investor Day .,positive,0.9937735199928284,Null,Null,BMO conference next week Investor Day
Tyson Foods,2019,Q2,"take care, and have a wonderful day, everyone .",positive,0.9345036745071411,Null,Null,care everyone wonderful day
Tyson Foods,2020,Q2,"the call is being recorded on Monday, may 4 at 9 a.m. eastern time .",positive,0.9917283654212952,Null,Null,call Monday a.m. eastern time
Tyson Foods,2020,Q2,"noel white, Dean Banks and Stewart Glendinning are on today's call .",positive,0.994400680065155,Null,Null,noel today call Dean Banks Stewart Glendinning
Tyson Foods,2020,Q2,"""from the bottom of my heart, i want to say thank you to all of you,"" he says .",positive,0.8273033499717712,Null,Null,bottom heart i want thank
Tyson Foods,2020,Q2,"TYSON FOODS, INC. has put in place a host of safeguards and guidelines at all of its facilities .",positive,0.9651033878326416,Null,Null,TYSON FOODS INC. host safeguards guidelines facilities put in place
Tyson Foods,2020,Q2,we will not send anyone into our plants to work unless we are confident that it's safe .,positive,0.98972487449646,Null,Null,send anyone plants work confident
Tyson Foods,2020,Q2,"if you visit our facilities, you'll see team members wearing proper personal protective equipment .",positive,0.9923120141029358,Null,Null,visit facilities team members proper personal protective equipment
Tyson Foods,2020,Q2,"second quarter sales increased to a record $10.9 billion, an increase of more than 4% over last year .",neutral,0.9945287108421326,Null,Null,record increase sales increased second quarter sales % over last year
Tyson Foods,2020,Q2,exports to many parts of the world performed well throughout the period .,neutral,0.9940218329429626,Null,Null,exports period many parts world performed
Tyson Foods,2020,Q2,lower levels of supply caused by african swine fever continue to present opportunities .,positive,0.6798895597457886,Supply Chain,Null,levels continue supply caused present opportunities african swine fever
Tyson Foods,2020,Q2,"TYSON FOODS, INC. committed $13 million to support critical needs in our local communities .",positive,0.8326231241226196,Null,Null,TYSON FOODS INC. support critical needs local communities
